OBJECTID,VillageAll,PC_DTM,PC_OCHA,PC_UNK,GPS_Source,Duplicate,DuplicatPC,Relation,DataSource,FB_POP,UrbanRural,POINT_X,POINT_Y,admin0Name,admin0Pcod,admin1Name,admin1Pcod,admin2Name,admin2Pcod,admin3Name,admin3Pcod,idps,hh_idp,ind_idp,abris_pdi_,abris_pdi1,retournes,hh_ret_rca,ind_ret_rc,abris_ret_,abris_ret1,retournes_,hh_ret_oth,ind_ret_ot,abris_reto,abris_re_1,TotalPop
1075, Lidjombo, ,23310005, , SIGCAF, ,, , SIGCAF,611.2054049,Rural,16.097193,2.693515,Central African Republic,CF,Sangha-Mbaéré,CF23,Bayanga,CF233,Yobé-Sangha,CF2331, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,611.2054049
2061, Lihou 2, ,61220019, , SIGCAF, ,, , SIGCAF,634.9932873,Rural,21.411058,5.015985,Central African Republic,CF,Basse-Kotto,CF61,Alindao,CF612,Guiligui,CF6122, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,634.9932873
2062, Lihou-Ima, ,61220020, , SIGCAF, ,, , SIGCAF,421.8808822,Rural,21.442336,4.72408,Central African Republic,CF,Basse-Kotto,CF61,Alindao,CF612,Guiligui,CF6122, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,421.8808822
2097, Likou 1, ,61240044, , SIGCAF, ,, , SIGCAF,874.8147825,Rural,21.343672,4.826021,Central African Republic,CF,Basse-Kotto,CF61,Alindao,CF612,Bakou,CF6124, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,874.8147825
428, Lilando, ,11110064, , SIGCAF, ,, , SIGCAF,619.758219,Rural,18.50053,4.270146,Central African Republic,CF,Ombella M'Poko,CF11,Bimbo,CF111,Bimbo,CF1111, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,619.758219
429, Limassa, ,11110065, , SIGCAF, ,, , SIGCAF,906.6833204,Rural,18.544762,4.283806,Central African Republic,CF,Ombella M'Poko,CF11,Bimbo,CF111,Bimbo,CF1111, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,906.6833204
2234, Lingadouga, ,62140022, , SIGCAF, ,, , SIGCAF,352.1998636,Rural,23.183558,4.833792,Central African Republic,CF,Mbomou,CF62,Bangassou,CF621,Zangandou,CF6214, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,352.1998636
1894, Lioua, ,43420063, , SIGCAF, ,, , SIGCAF,2023.613616,Rural,20.042794,5.029684,Central African Republic,CF,Ouaka,CF43,Kouango,CF434,Azéngué-Mindou,CF4342, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,2023.613616
633, Lobe 1, ,12160010, , SIGCAF, ,, , SIGCAF,1155.182043,Rural,17.828722,4.003774,Central African Republic,CF,Lobaye,CF12,Mbaïki,CF121,Nola,CF1216, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1155.182043
634, Lobe 2, ,12160011, , SIGCAF, ,, , SIGCAF,343.1233792,Rural,17.839678,3.96881,Central African Republic,CF,Lobaye,CF12,Mbaïki,CF121,Nola,CF1216, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,343.1233792
1066, Lobi, ,23130011, , SIGCAF, ,, , SIGCAF,920.1831064,Rural,16.018723,3.178458,Central African Republic,CF,Sangha-Mbaéré,CF23,Nola,CF231,Salo,CF2313, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,920.1831064
1612, Lokpa 2, ,41120046, , SIGCAF, ,, , SIGCAF,376.5709,Rural,19.24739,5.70558,Central African Republic,CF,Kémo,CF41,Sibut,CF411,Ngoumbele,CF4112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,376.5709
1069, Londo, ,23210016, , SIGCAF, ,, , SIGCAF,805.7590915,Rural,17.077428,3.625766,Central African Republic,CF,Sangha-Mbaéré,CF23,Bambio,CF232,Mbaéré,CF2321, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,805.7590915
1035, Loppo, ,23110022, , SIGCAF, ,, , SIGCAF,5038.697453,Urban,16.077666,3.584342,Central African Republic,CF,Sangha-Mbaéré,CF23,Nola,CF231,Nola,CF2311, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,5038.697453
590, Louba, ,12120019, , SIGCAF, ,, , SIGCAF,1348.210869,Rural,18.05634,3.82406,Central African Republic,CF,Lobaye,CF12,Mbaïki,CF121,Mbata,CF1212, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1348.210869
2308, Loungba, ,62410027, , SIGCAF, ,, , SIGCAF,1326.867248,Urban,23.898776,5.002107,Central African Republic,CF,Mbomou,CF62,Rafai,CF624,Rafai,CF6241, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1326.867248
1666, Mabo, ,41410026, , SIGCAF, ,, , SIGCAF,1919.898465,Rural,19.051108,5.385134,Central African Republic,CF,Kémo,CF41,Ndjoukou,CF414,Galafondo,CF4141, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1919.898465
1667, Mabo 2, ,41410027, , SIGCAF, ,, , SIGCAF,790.5464268,Rural,19.055814,5.397412,Central African Republic,CF,Kémo,CF41,Ndjoukou,CF414,Galafondo,CF4141, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,790.5464268
591, Machadot, ,12120020, , SIGCAF, ,, , SIGCAF,967.8266793,Rural,18.03924,3.840192,Central African Republic,CF,Lobaye,CF12,Mbaïki,CF121,Mbata,CF1212, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,967.8266793
2298, MadaBanda, ,62320023, , SIGCAF, ,, , SIGCAF,443.7589347,Rural,22.236356,4.264432,Central African Republic,CF,Mbomou,CF62,Gambo,CF623,Ngandou,CF6232, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,443.7589347
1937, Madane, ,43520036, , SIGCAF, ,, , SIGCAF,616.4358095,Rural,21.396162,6.02844,Central African Republic,CF,Ouaka,CF43,Ippy,CF435,Yéngou,CF4352, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,616.4358095
2316, Madigui, ,62510022, , SIGCAF, ,, , SIGCAF,806.5191114,Rural,22.84198,5.681352,Central African Republic,CF,Mbomou,CF62,Bakouma,CF625,Bakouma,CF6251, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,806.5191114
1573, Madjikon, ,32710037, , SIGCAF, ,, , WRI,1180.255018,Urban,18.62692596,7.69546701,Central African Republic,CF,Ouham,CF32,Kabo,CF327,Sido,CF3271, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1180.255018
1808, Madomale, ,43140042, , SIGCAF, ,, , SIGCAF,1158.54775,Rural,20.416802,5.815285,Central African Republic,CF,Ouaka,CF43,Bambari,CF431,Pladama-Ouaka,CF4314, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1158.54775
2235, Magazani, ,62140025, , SIGCAF, ,, , SIGCAF,359.1057433,Rural,23.150994,4.77432,Central African Republic,CF,Mbomou,CF62,Bangassou,CF621,Zangandou,CF6214, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,359.1057433
1131, Maikolo, ,31210057, , SIGCAF, ,, , SIGCAF,320.8223787,Rural,15.801637,6.526642,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Bocaranga,CF3121, ,0,0,0,0,oui,0,0,0,0,oui,0,0, ,0,320.8223787
1540, Maingara, ,32620048, , SIGCAF, ,, , SIGCAF,355.9468516,Rural,17.98574,7.448651,Central African Republic,CF,Ouham,CF32,Batangafo,CF326,Bédé,CF3262, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,355.9468516
1564, Maitama, ,32650020, , SIGCAF, ,, , SIGCAF,250.0774505,Rural,18.244544,7.412165,Central African Republic,CF,Ouham,CF32,Batangafo,CF326,Bakassa,CF3265, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,250.0774505
430, Maka 1, ,11110067, , SIGCAF, ,, , SIGCAF,1273.94745,Rural,18.464984,4.265003,Central African Republic,CF,Ombella M'Poko,CF11,Bimbo,CF111,Bimbo,CF1111, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1273.94745
431, Maka 2, ,11110068, , SIGCAF, ,, , SIGCAF,1044.407369,Rural,18.44703,4.243065,Central African Republic,CF,Ombella M'Poko,CF11,Bimbo,CF111,Bimbo,CF1111, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1044.407369
1809, Makangue, ,43140044, , SIGCAF, ,, , SIGCAF,442.3545953,Rural,20.666078,5.842539,Central African Republic,CF,Ouaka,CF43,Bambari,CF431,Pladama-Ouaka,CF4314, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,442.3545953
2220, Makembe, ,62130014, , SIGCAF, ,, , SIGCAF,1916.993778,Rural,22.929212,4.9036,Central African Republic,CF,Mbomou,CF62,Bangassou,CF621,Voungba-Balifondo,CF6213, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1916.993778
1541, Mala, ,32620049, , SIGCAF, ,, , SIGCAF,278.2857204,Rural,18.202594,7.465359,Central African Republic,CF,Ouham,CF32,Batangafo,CF326,Bédé,CF3262, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,278.2857204
1652, Mala, ,41310009, , SIGCAF, ,, , SIGCAF,2322.631222,Urban,19.509564,6.11016,Central African Republic,CF,Kémo,CF41,Mala,CF413,Mala,CF4131, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,2322.631222
2251, Malagamba, ,62210018, , SIGCAF, ,, , SIGCAF,1167.094545,Rural,22.628118,4.524693,Central African Republic,CF,Mbomou,CF62,Ouango,CF622,Ouango,CF6221, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1167.094545
1244, Mali, ,31460019, , SIGCAF, ,, , SIGCAF,321.5664951,Rural,16.295308,6.976528,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Malé,CF3146, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,321.5664951
494, Malo, ,11210053, , SIGCAF, ,, , SIGCAF,696.439967,Rural,18.83645,5.111408,Central African Republic,CF,Ombella M'Poko,CF11,Damara,CF112,Damara,CF1121, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,696.439967
1779, Maloum 1, ,43120056, , SIGCAF, ,, , SIGCAF,1411.340099,Rural,21.065374,5.852494,Central African Republic,CF,Ouaka,CF43,Bambari,CF431,Danga-Gboudou,CF4312, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1411.340099
1070, Mambele, ,23210017, , SIGCAF, ,, , SIGCAF,4722.123048,Urban,16.640133,3.927855,Central African Republic,CF,Sangha-Mbaéré,CF23,Bambio,CF232,Mbaéré,CF2321, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,4722.123048
1810, Mandakayaba, ,43140048, , SIGCAF, ,, , SIGCAF,684.5963975,Urban,20.639568,5.844048,Central African Republic,CF,Ouaka,CF43,Bambari,CF431,Pladama-Ouaka,CF4314, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,684.5963975
432, Mandamourou, ,11110069, , SIGCAF, ,, , SIGCAF,482.0341703,Rural,18.812708,4.538186,Central African Republic,CF,Ombella M'Poko,CF11,Bimbo,CF111,Bimbo,CF1111, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,482.0341703
1103, Manga, ,31140022, , SIGCAF, ,, , SIGCAF,488.9207992,Rural,16.181957,6.437888,Central African Republic,CF,Ouham Pendé,CF31,Bozoum,CF311,Kouazo,CF3114, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,488.9207992
1036, Mangolo, ,23110024, , SIGCAF, ,, , SIGCAF,697.0530073,Rural,16.108683,3.561979,Central African Republic,CF,Sangha-Mbaéré,CF23,Nola,CF231,Nola,CF2311, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,697.0530073
744, Mano, ,21130029, , SIGCAF, ,, , SIGCAF,2487.697535,Rural,15.360911,4.467939,Central African Republic,CF,Mambéré-Kadéï,CF21,Berbérati,CF211,Ouakanga,CF2113, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,2487.697535
1959, Manovo, ,51110032, , SIGCAF, ,, , SIGCAF,733.2419492,Rural,20.902854,8.466561,Central African Republic,CF,Bamingui-Bangoran,CF51,Ndélé,CF511,Dar El Kouti,CF5111, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,733.2419492
1753, Maorka, ,42210021, , SIGCAF, ,, , SIGCAF,1832.951063,Rural,19.666862,6.662086,Central African Republic,CF,Nana-Gribizi,CF42,Mbrès,CF422,Mbrés,CF4221, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1832.951063
495, Maraba, ,11210055, , SIGCAF, ,, , SIGCAF,677.4115526,Rural,18.661406,4.8472,Central African Republic,CF,Ombella M'Poko,CF11,Damara,CF112,Damara,CF1121, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,677.4115526
1754, Maraomba, ,42210022, , SIGCAF, ,, , SIGCAF,1959.847676,Rural,19.723714,6.671497,Central African Republic,CF,Nana-Gribizi,CF42,Mbrès,CF422,Mbrés,CF4221, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1959.847676
1653, Marba, ,41310012, , SIGCAF, ,, , SIGCAF,1019.504794,Rural,19.589514,6.075952,Central African Republic,CF,Kémo,CF41,Mala,CF413,Mala,CF4131, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1019.504794
725, Marro, ,21120013, , SIGCAF, ,, , SIGCAF,487.7712787,Rural,15.827483,4.417975,Central African Republic,CF,Mambéré-Kadéï,CF21,Berbérati,CF211,Haute-Batouri,CF2112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,487.7712787
2266, Masse, ,62220013, , SIGCAF, ,, , SIGCAF,980.0941025,Urban,22.498312,4.175691,Central African Republic,CF,Mbomou,CF62,Ouango,CF622,Ngbandinga,CF6222, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,980.0941025
1654, Massen, ,41310013, , SIGCAF, ,, , SIGCAF,367.9415798,Rural,19.630752,6.056817,Central African Republic,CF,Kémo,CF41,Mala,CF413,Mala,CF4131, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,367.9415798
2210, Massona, ,62120025, , SIGCAF, ,, , SIGCAF,610.2939058,Rural,22.757476,4.679911,Central African Republic,CF,Mbomou,CF62,Bangassou,CF621,Sayo Niakari,CF6212, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,610.2939058
2166, Mategba, ,61520046, , SIGCAF, ,, , SIGCAF,297.8388338,Rural,20.74051,4.731464,Central African Republic,CF,Basse-Kotto,CF61,Zangba,CF615,Yabongo,CF6152, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,297.8388338
869, Mayaka, ,21720017, , SIGCAF, ,, , SIGCAF,2404.152634,Urban,16.874884,5.272135,Central African Republic,CF,Mambéré-Kadéï,CF21,Gadzi,CF217,Mbali,CF2172, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,2404.152634
985, Mayo-Lara 1, ,22320020, , SIGCAF, ,, , SIGCAF,425.5136255,Rural,14.941215,6.39793,Central African Republic,CF,Nana-Mambéré,CF22,Baboua,CF223,Goudrot,CF2232, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,425.5136255
1501, Mbada, ,32520049, , SIGCAF, ,, , SIGCAF,415.5701968,Rural,18.562368,6.865547,Central African Republic,CF,Ouham,CF32,Bouca,CF325,Lady Gbawi,CF3252, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,415.5701968
1948, Mbadjelokoto, ,43530022, , SIGCAF, ,, , SIGCAF,526.0374905,Rural,21.127352,6.13726,Central African Republic,CF,Ouaka,CF43,Ippy,CF435,Baïdou-Ngoumbourou,CF4353, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,526.0374905
1895, Mbadourou, ,43420065, , SIGCAF, ,, , SIGCAF,464.1315634,Rural,20.15225,5.34346,Central African Republic,CF,Ouaka,CF43,Kouango,CF434,Azéngué-Mindou,CF4342, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,464.1315634
1874, Mbadourou 2, ,43410066, , SIGCAF, ,, , SIGCAF,252.224739,Rural,19.912046,5.070996,Central African Republic,CF,Ouaka,CF43,Kouango,CF434,Kouango,CF4341, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,252.224739
726, Mbafio, ,21120015, , SIGCAF, ,, , SIGCAF,497.3354214,Rural,15.790515,4.569297,Central African Republic,CF,Mambéré-Kadéï,CF21,Berbérati,CF211,Haute-Batouri,CF2112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,497.3354214
1265, Mbailia, ,31480026, , SIGCAF, ,, , SIGCAF,1732.025558,Rural,16.304641,6.991088,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Banh,CF3148, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1732.025558
853, Mbaina, ,21710030, , SIGCAF, ,, , SIGCAF,4656.422456,Rural,16.549354,5.168576,Central African Republic,CF,Mambéré-Kadéï,CF21,Gadzi,CF217,Topia,CF2171, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,4656.422456
791, Mbaka 1, ,21310040, , SIGCAF, ,, , SIGCAF,320.3191773,Rural,15.969841,4.881074,Central African Republic,CF,Mambéré-Kadéï,CF21,Carnot,CF213,Carnot,CF2131, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,320.3191773
574, Mbaki, ,12110001, , SIGCAF, ,, , SIGCAF,18249.6871,Urban,17.992175,3.87386,Central African Republic,CF,Lobaye,CF12,Mbaïki,CF121,Mbaiki,CF1211, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,18249.6871
2236, Mbalaboulou, ,62140027, , SIGCAF, ,, , SIGCAF,863.2349599,Rural,23.18641,4.739677,Central African Republic,CF,Mbomou,CF62,Bangassou,CF621,Zangandou,CF6214, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,863.2349599
635, Mbale, ,12160012, , SIGCAF, ,, , SIGCAF,571.8722987,Rural,17.820908,3.909184,Central African Republic,CF,Lobaye,CF12,Mbaïki,CF121,Nola,CF1216, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,571.8722987
756, Mbambe, ,21140017, , SIGCAF, ,, , SIGCAF,276.3780729,Rural,16.197206,4.390046,Central African Republic,CF,Mambéré-Kadéï,CF21,Berbérati,CF211,Basse-Mambéré,CF2114, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,276.3780729
1287, Mbana, ,31540019, , SIGCAF, ,, , SIGCAF,1094.156653,Urban,15.807013,7.240292,Central African Republic,CF,Ouham Pendé,CF31,Ngaoundaye,CF315,Yémé,CF3154, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1094.156653
626, Mbanza, ,12150014, , SIGCAF, ,, , SIGCAF,858.3526875,Rural,17.947298,4.15957,Central African Republic,CF,Lobaye,CF12,Mbaïki,CF121,Léssé,CF1215, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,858.3526875
1037, Mbanza, ,23110026, , SIGCAF, ,, , SIGCAF,2021.453721,Rural,16.13343,3.54942,Central African Republic,CF,Sangha-Mbaéré,CF23,Nola,CF231,Nola,CF2311, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,2021.453721
592, Mbata, ,12120022, , SIGCAF, ,, , SIGCAF,6796.897398,Urban,18.290622,3.694272,Central African Republic,CF,Lobaye,CF12,Mbaïki,CF121,Mbata,CF1212, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,6796.897398
2252, Mbatoka, ,62210020, , SIGCAF, ,, , SIGCAF,393.4026557,Rural,22.615862,4.500608,Central African Republic,CF,Mbomou,CF62,Ouango,CF622,Ouango,CF6221, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,393.4026557
433, Mbay, ,11110070, , SIGCAF, ,, , SIGCAF,774.6977737,Urban,18.488748,4.528769,Central African Republic,CF,Ombella M'Poko,CF11,Bimbo,CF111,Bimbo,CF1111, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,774.6977737
1668, Mbele, ,41410031, , SIGCAF, ,, , SIGCAF,492.0748167,Rural,19.22968,5.088024,Central African Republic,CF,Kémo,CF41,Ndjoukou,CF414,Galafondo,CF4141, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,492.0748167
792, Mbelou, ,21310042, , SIGCAF, ,, , SIGCAF,2169.018429,Rural,16.115434,4.716062,Central African Republic,CF,Mambéré-Kadéï,CF21,Carnot,CF213,Carnot,CF2131, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,2169.018429
1896, Mbema, ,43420071, , SIGCAF, ,, , SIGCAF,649.7841887,Rural,20.047324,5.045205,Central African Republic,CF,Ouaka,CF43,Kouango,CF434,Azéngué-Mindou,CF4342, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,649.7841887
1283, Mbereguili, ,31530022, , SIGCAF, ,, , SIGCAF,729.7654826,Rural,15.532073,7.257038,Central African Republic,CF,Ouham Pendé,CF31,Ngaoundaye,CF315,Kodi,CF3153, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,729.7654826
2077, Mbika, ,61230026, , SIGCAF, ,, , SIGCAF,702.3529797,Rural,21.302358,5.180022,Central African Republic,CF,Basse-Kotto,CF61,Alindao,CF612,Bangui-Ketté,CF6123, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,702.3529797
2063, Mbika 1, ,61220021, , SIGCAF, ,, , SIGCAF,280.1440973,Urban,21.314362,4.947126,Central African Republic,CF,Basse-Kotto,CF61,Alindao,CF612,Guiligui,CF6122, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,280.1440973
1132, Mbike, ,31210060, , SIGCAF, ,, , SIGCAF,1544.465467,Rural,15.660243,6.937975,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Bocaranga,CF3121, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1544.465467
841, Mbiko, ,21610024, , SIGCAF, ,, , SIGCAF,617.6025292,Rural,15.233408,3.935903,Central African Republic,CF,Mambéré-Kadéï,CF21,Dédé-Mokouba,CF216,Haute-Kadéi,CF2161, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,617.6025292
1629, Mbimbi, ,41220012, , SIGCAF, ,, , SIGCAF,1239.525644,Rural,19.27376,6.268179,Central African Republic,CF,Kémo,CF41,Dékoa,CF412,Tilo,CF4122, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1239.525644
1630, Mbime-Yomba, ,41220013, , SIGCAF, ,, , SIGCAF,910.141207,Rural,19.402274,6.203979,Central African Republic,CF,Kémo,CF41,Dékoa,CF412,Tilo,CF4122, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,910.141207
1288, Mbindali, ,31540020, , SIGCAF, ,, , SIGCAF,397.2534118,Rural,16.078902,7.30208,Central African Republic,CF,Ouham Pendé,CF31,Ngaoundaye,CF315,Yémé,CF3154, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,397.2534118
2185, Mbindo, ,61610031, , SIGCAF, ,, , SIGCAF,878.5069049,Rural,21.82521,4.2789,Central African Republic,CF,Basse-Kotto,CF61,Satéma,CF616,Kotto-Oubangui,CF6161, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,878.5069049
1289, Mbingang, ,31540022, , SIGCAF, ,, , SIGCAF,1184.870505,Rural,15.83776,7.258665,Central African Republic,CF,Ouham Pendé,CF31,Ngaoundaye,CF315,Yémé,CF3154, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1184.870505
1190, Mbipourou, ,31410021, , SIGCAF, ,, , SIGCAF,825.2033662,Rural,16.112721,7.290462,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Paoua,CF3141, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,825.2033662
1146, Mbiwone, ,31220018, , SIGCAF, ,, , SIGCAF,365.4756641,Rural,15.856967,7.064484,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Loura,CF3122, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,365.4756641
1811, Mblebanda, ,43140055, , SIGCAF, ,, , SIGCAF,468.685226,Rural,20.560486,5.697496,Central African Republic,CF,Ouaka,CF43,Bambari,CF431,Pladama-Ouaka,CF4314, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,468.685226
1290, Mbogole, ,31540023, , SIGCAF, ,, , SIGCAF,1171.639842,Rural,15.859549,7.302495,Central African Republic,CF,Ouham Pendé,CF31,Ngaoundaye,CF315,Yémé,CF3154, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1171.639842
560, Mboho, ,11610035, , SIGCAF, ,, , SIGCAF,440.3707056,Rural,17.12036,5.052496,Central African Republic,CF,Ombella M'Poko,CF11,Yaloké,CF116,Yaloké,CF1161, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,440.3707056
434, Mboko 1, ,11110071, , SIGCAF, ,, , SIGCAF,3035.667573,Rural,18.673116,4.364469,Central African Republic,CF,Ombella M'Poko,CF11,Bimbo,CF111,Bimbo,CF1111, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,3035.667573
435, Mboko 2, ,11110072, , SIGCAF, ,, , SIGCAF,1514.964535,Rural,18.69093,4.372514,Central African Republic,CF,Ombella M'Poko,CF11,Bimbo,CF111,Bimbo,CF1111, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1514.964535
1104, Mboko-Tatale, ,31140025, , SIGCAF, ,, , SIGCAF,618.6344806,Urban,16.049459,6.547411,Central African Republic,CF,Ouham Pendé,CF31,Bozoum,CF311,Kouazo,CF3114, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,618.6344806
1067, Mboli, ,23130012, , SIGCAF, ,, , SIGCAF,396.6306493,Rural,16.016778,3.188894,Central African Republic,CF,Sangha-Mbaéré,CF23,Nola,CF231,Salo,CF2313, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,396.6306493
1964, Mbolo 1, ,51120007, , SIGCAF, ,, , SIGCAF,647.8015587,Rural,20.681594,8.309897,Central African Republic,CF,Bamingui-Bangoran,CF51,Ndélé,CF511,Mbolo-Pata,CF5112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,647.8015587
1755, Mbolokpaka, ,42210024, , SIGCAF, ,, , SIGCAF,465.2875776,Rural,19.855816,6.485303,Central African Republic,CF,Nana-Gribizi,CF42,Mbrès,CF422,Mbrés,CF4221, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,465.2875776
1133, Mbonguene, ,31210061, , SIGCAF, ,, , SIGCAF,520.4553964,Urban,15.625807,6.367226,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Bocaranga,CF3121, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,520.4553964
2267, Mbonziriri, ,62220014, , SIGCAF, ,, , SIGCAF,1991.138545,Urban,22.470124,4.150004,Central African Republic,CF,Mbomou,CF62,Ouango,CF622,Ngbandinga,CF6222, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1991.138545
924, Mboryanga, ,22140030, , SIGCAF, ,, , SIGCAF,570.3004091,Rural,15.593609,5.798499,Central African Republic,CF,Nana-Mambéré,CF22,Bouar,CF221,Zotoua-Bangarem,CF2214, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,570.3004091
2064, Mboudou, ,61220022, , SIGCAF, ,, , SIGCAF,1699.540857,Rural,21.407316,4.732685,Central African Republic,CF,Basse-Kotto,CF61,Alindao,CF612,Guiligui,CF6122, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1699.540857
1737, Mbouilli, ,42150029, , SIGCAF, ,, , SIGCAF,1375.519168,Urban,19.132658,6.485203,Central African Republic,CF,Nana-Gribizi,CF42,Kaga-Bandoro,CF421,Ndenga,CF4215, ,0,0,0,0,oui,0,0,0,0,oui,0,0, ,0,1375.519168
